Sample_ID	Well	Plate_ID	Substrate	Concentration	Isolate	Ribotype	Group	Control	Flag	OD_Baseline	OD_Min	OD_Max	OD_Emp_AUC	Fold_Change	OD_Offset	MSE	dx_auc_lin	dx_auc_log	dx_k_lin	dx_k_log	dx_t_k	dx_gr	dx_dr	dx_td	dx_t_gr	dx_t_dr	dx_death_lin	dx_death_log	dx_lagC	dx_lagP	dx_t0	dx_tf	K_Error > 20%
264	A10	2020-06-22-R3	Glucose	Low	CD4011	RT001	10	0	0	0.096	0.096	0.717	11.779499999999999	5.594594594594594	0.096	5.093740511164939e-05	9.933519954782208	4.970776467171658	4.019086788523654	1.613248002518441	7.666666666666667	0.4455377492946239	0.01949671862900867	1.5557541008754858	5.166666666666667	7.666666666666667	0.0	0.0	3.0054639310720503	0.0	0.0	7.833333333333333	FALSE
264	A10	2020-06-22-R3	Glucose	Low	CD4011	RT001	10	0	0	0.096	0.096	0.717	11.779499999999999	5.594594594594594	0.096	5.093740511164939e-05	4.244743179806072	3.649387627654174	0.44988206037669287	0.37148221545314897	12.0	0.1737117555509596	-0.05084053683659766	3.990214584853502	10.0	23.833333333333332	0.42485721409848143	0.34676536288514237	8.903301899032417	7.833333333333333	7.833333333333333	24.0	FALSE
265	B10	2020-06-22-R3	Glucose	High	CD4011	RT001	10	0	0	0.095	0.092	0.646	11.033499999999998	4.963963963963963	0.095	2.8331145841554413e-05	6.4130657895401475	3.6912757815282755	2.95525752969163	1.375045714066008	7.5	0.39443450277604164	0.11624013528898365	1.7573188341322958	5.333333333333333	7.5	0.0	0.0	3.287401423875343	0.5	0.0	7.666666666666667	FALSE
265	B10	2020-06-22-R3	Glucose	High	CD4011	RT001	10	0	0	0.095	0.092	0.646	11.033499999999998	4.963963963963963	0.095	2.8331145841554413e-05	9.016282189766402	7.06385641230852	0.6931365078640448	0.5265827306530506	14.0	0.20392761189331238	-0.03121024605244599	3.3989864056397376	9.5	23.833333333333332	0.1685662893765285	0.10487018425611816	8.086824206791881	7.666666666666667	7.666666666666667	24.0	FALSE
266	C10	2020-06-22-R3	Fructose	Low	CD4011	RT001	10	0	0	0.097	0.094	0.636	10.125666666666667	4.8558558558558556	0.097	3.0690556385947825e-05	9.07025096323002	4.7430800733161425	3.4118675767739086	1.484298086610334	7.666666666666667	0.45277638911069074	-0.04453630525129799	1.5308819038054806	5.333333333333333	8.0	0.03195230083145795	0.007268705801199538	3.397045618908037	0.0	0.0	8.166666666666666	FALSE
266	C10	2020-06-22-R3	Fructose	Low	CD4011	RT001	10	0	0	0.097	0.094	0.636	10.125666666666667	4.8558558558558556	0.097	3.0690556385947825e-05	4.119092485904028	3.492493091064351	0.5220040769864771	0.4200279381392422	11.0	0.3066297577516385	-0.07544872228804225	2.260534612303921	9.833333333333334	17.5	0.49303487466000395	0.3914704114471146	9.171674532174295	8.666666666666666	8.166666666666666	24.0	FALSE
267	D10	2020-06-22-R3	Fructose	High	CD4011	RT001	10	0	0	0.111	0.104	0.679	11.613333333333333	5.117117117117117	0.111	4.099012505653595e-05	8.068837148862755	4.381940310891095	3.3387533198687818	1.4675870533606723	8.0	0.35592321862058274	0.08417653500759233	1.947462666937855	5.666666666666667	8.0	0.0	0.0	3.0898449920061215	0.5	0.0	8.166666666666666	FALSE
267	D10	2020-06-22-R3	Fructose	High	CD4011	RT001	10	0	0	0.111	0.104	0.679	11.613333333333333	5.117117117117117	0.111	4.099012505653595e-05	4.643353469922555	4.030611961256442	0.39507525359300244	0.33294835904629627	12.0	0.1485426049351508	-0.017831567290438492	4.666319005665427	9.666666666666666	19.666666666666668	0.16714105691203862	0.12761511652180135	8.497582154672749	8.166666666666666	8.166666666666666	24.0	FALSE
268	E10	2020-06-22-R3	Trehalose	Low	CD4011	RT001	10	0	0	0.09	0.087	0.19	3.8078333333333334	0.9009009009009008	0.09	1.38069373885792e-06	0.290041950408259	0.2617427198776532	0.2714247145902644	0.24013809420984858	5.333333333333333	0.1500134527259819	0.031457153038282094	4.620566808938557	4.5	5.333333333333333	0.0	0.0	3.4503386951012085	0.6666666666666666	0.0	5.5	FALSE
268	E10	2020-06-22-R3	Trehalose	Low	CD4011	RT001	10	0	0	0.09	0.087	0.19	3.8078333333333334	0.9009009009009008	0.09	1.38069373885792e-06	0.4432677064933257	0.3883505256885929	0.4039109122387061	0.33926185076896953	7.833333333333333	0.2531300198282044	0.04701792569607398	2.7383049273664737	6.833333333333333	7.833333333333333	0.0	0.0	6.105319834247216	5.5	5.5	8.0	FALSE
268	E10	2020-06-22-R3	Trehalose	Low	CD4011	RT001	10	0	0	0.09	0.087	0.19	3.8078333333333334	0.9009009009009008	0.09	1.38069373885792e-06	2.062336991241658	1.9323407626112912	0.16229069928267537	0.15039279864176858	17.5	0.08722035535136682	-0.044672006543239384	7.947080446618279	9.0	23.833333333333332	0.0351795504146144	0.03073494478424721	8.304905499053277	8.0	8.0	24.0	FALSE
270	G10	2020-06-22-R3	Water	None	CD4011	RT001	10	1	0	0.09	0.087	0.201	3.9311666666666665	1.0	0.09	2.1404116927417196e-06	0.29658082911147354	0.26949659354135247	0.28328164127573796	0.24942057929494232	5.333333333333333	0.12070751359450088	0.11637127734558472	5.742369798855034	4.833333333333333	5.333333333333333	0.0	0.0	3.2594376370415414	0.8333333333333334	0.0	5.5	FALSE
270	G10	2020-06-22-R3	Water	None	CD4011	RT001	10	1	0	0.09	0.087	0.201	3.9311666666666665	1.0	0.09	2.1404116927417196e-06	10.454857255613284	8.152590826678011	0.7121339956310453	0.5377405431328108	15.5	0.1634095955984343	-0.02767015660680364	4.24177771214426	7.5	18.666666666666668	0.17413014402726024	0.10725516775874594	5.829498371906046	5.5	5.5	24.0	FALSE
272	A11	2020-06-22-R3	Glucose	Low	CD4015	RT027	11	0	0	0.086	0.086	0.613	9.299333333333333	7.637681159420289	0.086	8.111511842165298e-05	5.966429999134794	3.4788376791645628	3.101756400155298	1.4114152722591229	9.166666666666666	0.42774911260497833	0.1959144487701289	1.6204526441649434	7.333333333333333	9.166666666666666	0.0	0.0	5.37155359371274	0.0	0.0	9.333333333333334	FALSE
272	A11	2020-06-22-R3	Glucose	Low	CD4015	RT027	11	0	0	0.086	0.086	0.613	9.299333333333333	7.637681159420289	0.086	8.111511842165298e-05	6.786054064211837	5.504656687639392	0.6142860192767867	0.47889276559548644	21.333333333333332	0.1992352835812771	-0.07442459550635991	3.4790382913133917	10.0	23.833333333333332	0.14903856616412692	0.09686862741562763	9.343236383831602	9.333333333333334	9.333333333333334	24.0	FALSE
274	C11	2020-06-22-R3	Fructose	Low	CD4015	RT027	11	0	0	0.088	0.084	0.646	8.8885	8.08695652173913	0.088	3.415710371024508e-05	0.19145885866665963	0.15913931635798328	0.3713252200650321	0.31577758620949453	5.833333333333333	0.2432169861102444	0.2432169861102444	2.8499127122879417	5.833333333333333	5.833333333333333	0.0	0.0	4.534996439764723	0.6666666666666666	0.0	6.0	FALSE
274	C11	2020-06-22-R3	Fructose	Low	CD4015	RT027	11	0	0	0.088	0.084	0.646	8.8885	8.08695652173913	0.088	3.415710371024508e-05	2.701538199514185	1.8070197093864506	1.7016056658066114	0.9938462872911273	9.333333333333334	0.4300404865507565	0.06976859760248566	1.6118184269567257	7.833333333333333	9.333333333333334	0.0	0.0	6.489110437843518	6.0	6.0	9.5	FALSE
274	C11	2020-06-22-R3	Fructose	Low	CD4015	RT027	11	0	0	0.088	0.084	0.646	8.8885	8.08695652173913	0.088	3.415710371024508e-05	7.564934893861714	5.810390663941632	0.8539364974956598	0.6173112149365994	19.166666666666668	0.2754846752015808	-0.3681367914062063	2.516100687099011	10.833333333333334	22.833333333333332	1.040621566529432	0.8239480904167626	10.070703336925536	9.5	9.5	24.0	FALSE
275	D11	2020-06-22-R3	Fructose	High	CD4015	RT027	11	0	0	0.097	0.09	0.675	9.474833333333335	8.376811594202898	0.097	1.6231943140337154e-05	0.16317720560902685	0.12479343357537394	0.38354853863649874	0.32465160357339806	6.333333333333333	0.21413451433190248	0.20860904610720654	3.2369708485460995	6.0	6.333333333333333	0.0	0.0	4.813258472145899	0.5	0.0	6.5	FALSE
275	D11	2020-06-22-R3	Fructose	High	CD4015	RT027	11	0	0	0.097	0.09	0.675	9.474833333333335	8.376811594202898	0.097	1.6231943140337154e-05	2.1821470353552908	1.5277034445781135	1.4147191940510324	0.8815830045887202	9.666666666666666	0.4088163419585586	0.04546272526431581	1.6954977319135864	8.166666666666666	9.666666666666666	0.0	0.0	6.977114088509772	6.5	6.5	9.833333333333334	FALSE
275	D11	2020-06-22-R3	Fructose	High	CD4015	RT027	11	0	0	0.097	0.09	0.675	9.474833333333335	8.376811594202898	0.097	1.6231943140337154e-05	0.9531185419906325	0.7781652229146799	0.6224515589488671	0.4839383133407793	12.666666666666666	0.31879207553435474	-0.016040147008108824	2.174292379752859	11.333333333333334	12.833333333333334	0.0018856000135418771	0.0011628677400776777	10.556998019031228	9.833333333333334	9.833333333333334	13.0	FALSE
275	D11	2020-06-22-R3	Fructose	High	CD4015	RT027	11	0	0	0.097	0.09	0.675	9.474833333333335	8.376811594202898	0.097	1.6231943140337154e-05	1.2875521713579718	1.1802161647552512	0.2548159557326779	0.2269889130111744	23.833333333333332	0.044471267556359585	0.002911186541257034	15.586404855258555	18.0	23.833333333333332	0.0	0.0	15.726012028819222	13.5	13.0	24.0	FALSE
276	E11	2020-06-22-R3	Trehalose	Low	CD4015	RT027	11	0	0	0.094	0.087	0.39	5.623666666666667	4.2898550724637685	0.094	2.0452733426839304e-05	5.7175084584256854	3.6494929708242254	1.715283104241236	0.9988962220717327	11.166666666666666	0.2541327122625249	-0.003386676072438904	2.7275008179344833	7.666666666666667	11.333333333333334	0.0006407560277708058	0.0002360091446396151	5.632431244638645	1.6666666666666667	0.0	11.5	FALSE
276	E11	2020-06-22-R3	Trehalose	Low	CD4015	RT027	11	0	0	0.094	0.087	0.39	5.623666666666667	4.2898550724637685	0.094	2.0452733426839304e-05	3.4468819629694964	2.918386720242587	0.5434394708306933	0.43401334866193675	23.833333333333332	0.07402544638512025	0.02996805397663961	9.363633917907368	14.5	23.833333333333332	0.0	0.0	13.093108188219626	11.5	11.5	24.0	FALSE
277	F11	2020-06-22-R3	Trehalose	High	CD4015	RT027	11	0	0	0.1	0.091	0.539	8.043000000000001	6.362318840579711	0.1	2.4059763141352254e-05	4.03507994262333	2.485096453750104	2.0850436549749176	1.1265658079784358	9.666666666666666	0.3431224249116037	0.04486836029115969	2.0201162332613967	8.166666666666666	9.666666666666666	0.0	0.0	5.830395404254757	1.0	0.0	9.833333333333334	FALSE
277	F11	2020-06-22-R3	Trehalose	High	CD4015	RT027	11	0	0	0.1	0.091	0.539	8.043000000000001	6.362318840579711	0.1	2.4059763141352254e-05	7.376104913195969	5.781374057610096	0.7458197122521868	0.5572241944984568	23.333333333333332	0.23944627742163518	-0.03157771800175232	2.8947920511597642	11.5	23.833333333333332	0.011996967500692568	0.006895544691971622	10.679845911867341	9.833333333333334	9.833333333333334	24.0	FALSE
278	G11	2020-06-22-R3	Water	None	CD4015	RT027	11	1	0	0.089	0.079	0.158	2.917333333333333	1.0	0.089	2.046319066801815e-06	-0.023928260639401316	-0.08020494008894966	0.35681530101937	0.30514026327623694	8.166666666666666	0.16252600728748026	0.127236593602558	4.264838545709724	7.0	8.166666666666666	0.0	0.0	6.175085055615844	1.3333333333333333	0.0	8.333333333333334	FALSE
278	G11	2020-06-22-R3	Water	None	CD4015	RT027	11	1	0	0.089	0.079	0.158	2.917333333333333	1.0	0.089	2.046319066801815e-06	2.3904618529479964	2.1921629996429104	0.30098271451772507	0.263119913137512	11.0	0.1350167466671942	-0.04810066010211661	5.133786716610046	9.333333333333334	11.833333333333334	0.2618837583984248	0.2247659638623608	8.374096961021566	8.333333333333334	8.333333333333334	24.0	FALSE
280	A12	2020-06-22-R3	Glucose	Low	M120	RT078	12	0	0	0.091	0.091	0.508	8.503833333333334	3.971428571428572	0.091	1.7159407699639783e-06	0.932549983234759	0.7720575770942644	0.8248653493741394	0.6015062031476356	4.0	0.3407426509372642	0.3394802727905848	2.0342248868855695	3.8333333333333335	4.0	0.0	0.0	2.234553352821133	0.0	0.0	4.166666666666667	FALSE
280	A12	2020-06-22-R3	Glucose	Low	M120	RT078	12	0	0	0.091	0.091	0.508	8.503833333333334	3.971428571428572	0.091	1.7159407699639783e-06	25.542175429113463	15.255564558796486	1.8752118401338667	1.0561263550596394	13.0	0.3583336003758844	-0.7118425905446497	1.9343627832635524	5.0	21.5	2.033620022456821	1.2285865144475063	4.191719272937055	4.166666666666667	4.166666666666667	24.0	FALSE
285	F12	2020-06-22-R3	Trehalose	High	M120	RT078	12	0	0	0.104	0.098	0.582	9.801666666666666	4.552380952380952	0.104	8.628016028788681e-07	12.501325912674734	6.588973976367829	3.189976492042515	1.432695123427261	9.666666666666666	0.3124457045996245	0.03310104487623984	2.2184564241270683	4.833333333333333	9.666666666666666	0.0	0.0	2.753011876776866	0.8333333333333334	0.0	9.833333333333334	FALSE
285	F12	2020-06-22-R3	Trehalose	High	M120	RT078	12	0	0	0.104	0.098	0.582	9.801666666666666	4.552380952380952	0.104	8.628016028788681e-07	3.2933532428033754	2.8976278542134386	0.365394192312694	0.31144317252345965	23.5	0.04200731591426478	-0.004301344172688432	16.5006300801182	12.166666666666666	23.833333333333332	0.0006764496965967481	0.0004955472351042545	10.086662479188504	9.833333333333334	9.833333333333334	24.0	FALSE
286	G12	2020-06-22-R3	Water	None	M120	RT078	12	1	0	0.106	0.093	0.211	4.210166666666666	1.0	0.106	4.2513457891324777e-07	0.329507373963381	0.2576273434806943	0.35806426507079103	0.30606035133843423	6.166666666666667	0.14279098042621655	0.05680858201387935	4.854278459962748	4.333333333333333	6.166666666666667	0.0	0.0	3.4809970078605508	1.0	0.0	6.333333333333333	FALSE
286	G12	2020-06-22-R3	Water	None	M120	RT078	12	1	0	0.106	0.093	0.211	4.210166666666666	1.0	0.106	4.2513457891324777e-07	7.021333965246443	5.812863231449869	0.48702640704944367	0.39677842592789714	15.166666666666666	0.09829156604800016	-0.00961303240493922	7.051949708700852	8.333333333333334	23.833333333333332	0.041242546553961645	0.02812678743320074	6.752282021776381	6.333333333333333	6.333333333333333	24.0	FALSE
